order_number,user_email,order_date,order_status,employee_email,payment_method,delivery_method,address,city,country,shipper_name
ORD-83364,binrpbu@yahoo.com,2012-05-21 22:43:13,shipped,mateo.nelson@biomedix.com,Bank Transfer,In-store Pickup,8178 Oak Grove St,Zurich,Switzerland,BioTrans Logistics
ORD-93906,juusijq@gmail.com,2024-05-26 21:41:08,shipped,alex.flores@biomedix.com,Cash,Standard Shipping,6881 Lakeview Dr,Houston,USA,VitalShip Logistics
ORD-82663,faxaneb@yahoo.com,2022-03-16 10:03:33,canceled,william.ross@biomedix.com,Credit Card,Standard Shipping,7779 Oakwood Dr,Zurich,Switzerland,VitalExpress Couriers
ORD-81469,qfzuzgt@yahoo.com,2012-11-14 22:43:22,canceled,morgan.russell@biomedix.com,Bank Transfer,In-store Pickup,5992 Clover St,Milan,Italy,HealthWay Express
ORD-99033,gqtrsxo@yahoo.com,2019-06-25 05:08:56,shipped,audrey.park@biomedix.com,Bank Transfer,Express Delivery,7320 Cypress Grove Rd,Naples,Italy,BioQuick Delivery
ORD-99139,gearbut@mail.com,2017-09-01 17:41:53,shipped,daniel.jordan@biomedix.com,Cash,Express Delivery,810 Clover St,Madrid,Spain,BioQuick Delivery
ORD-59147,tsrshmr@yahoo.com,2024-04-02 10:48:33,canceled,angel.campos@biomedix.com,Cash,In-store Pickup,2552 Maple Ridge Ave,Toronto,Canada,PharmaExpress Delivery
ORD-85969,wqznjiw@mail.com,2023-09-18 22:29:45,delivered,reagan.rose@biomedix.com,PayPal,Express Delivery,2536 Forest Glen St,Milan,Italy,GLS
ORD-45059,wizmvjk@outlook.com,2012-03-18 10:50:59,delivered,audrey.price@biomedix.com,PayPal,In-store Pickup,6752 Buttercup Rd,Paris,France,VitalWay Transport
ORD-54952,otwupgn@outlook.com,2025-02-21 19:35:33,delivered,ezra.robertson@biomedix.com,PayPal,In-store Pickup,8903 Maple Ridge Ave,Naples,Italy,HealthCare Transport
ORD-52080,strcmeg@gmail.com,2016-11-13 12:09:32,pending,henry.perez@biomedix.com,Bank Transfer,Express Delivery,2600 Hemlock St,Toronto,Canada,LifeLine Couriers
ORD-89417,vymffeg@yahoo.com,2021-08-04 16:26:18,shipped,claire.myers@biomedix.com,Cash,Standard Shipping,3881 Sequoia Ridge Rd,Toronto,Canada,MediFleet Express
ORD-97222,nhejmvf@outlook.com,2024-02-19 13:43:58,shipped,reagan.rose@biomedix.com,Credit Card,Express Delivery,917 Forest Glen St,Naples,Italy,VitalCare Transport
ORD-86547,fjatyel@outlook.com,2016-05-11 12:29:22,delivered,isaiah.mckinney@biomedix.com,Credit Card,Standard Shipping,4983 Riverside St,Zurich,Switzerland,UPS
ORD-59896,epdgagp@outlook.com,2019-11-16 03:50:03,delivered,easton.alvarado@biomedix.com,PayPal,Standard Shipping,7310 Larch Grove Ave,Munich,Germany,HealthWay Express
ORD-43393,mqyxplv@mail.com,2017-08-09 13:56:57,shipped,grace.taylor@biomedix.com,PayPal,Express Delivery,7617 Rose St,Montreal,Canada,PharmaCare Express
ORD-16683,muyqbof@outlook.com,2022-10-10 14:13:48,shipped,daniel.jordan@biomedix.com,Bank Transfer,In-store Pickup,3720 Oak Park Ave,Barcelona,Spain,BioCare Logistics
ORD-59692,puvgsld@gmail.com,2019-06-04 22:08:07,delivered,layla.patterson@biomedix.com,Credit Card,Standard Shipping,5271 Cedarwood Lane,Nagoya,Japan,TNT
ORD-12738,zyiulfg@yahoo.com,2019-12-20 10:16:03,pending,mateo.nelson@biomedix.com,Bank Transfer,In-store Pickup,1805 Maple Terrace Ave,Vancouver,Canada,PharmaShip Solutions
ORD-90719,zotpnui@outlook.com,2019-11-30 18:19:48,pending,isaiah.murphy@biomedix.com,Cash,Express Delivery,5528 Chestnut Ave,Amsterdam,Netherlands,HealthFleet Couriers
ORD-97698,tecdzjw@mail.com,2021-05-28 15:14:07,canceled,morgan.howard@biomedix.com,PayPal,Standard Shipping,8178 Oak Grove St,Zurich,Switzerland,VitalShip Logistics
ORD-15586,tahzwhq@yahoo.com,2020-01-24 00:25:54,pending,dominic.reilly@biomedix.com,PayPal,Express Delivery,469 Madison St,Amsterdam,Netherlands,VitalCare Transport
ORD-80287,nlhiqwm@yahoo.com,2025-09-08 07:35:37,pending,leah.phillips@biomedix.com,Cash,Standard Shipping,4710 Cypress Grove Rd,New York,USA,VitalShip Logistics
ORD-37938,ytfeyvq@yahoo.com,2021-06-14 06:56:18,delivered,parker.gordon@biomedix.com,PayPal,Standard Shipping,6958 Violet Rd,Toronto,Canada,PharmaLink Transport
ORD-36055,vvoplxf@gmail.com,2024-06-25 13:16:04,delivered,ezra.robertson@biomedix.com,Credit Card,Standard Shipping,7626 Park Ave,Nagoya,Japan,VitalFleet Transport
ORD-65473,gqtrsxo@yahoo.com,2022-12-11 10:37:11,canceled,parker.gordon@biomedix.com,PayPal,In-store Pickup,5421 Holly Ave,Nagoya,Japan,BioExpress Logistics
ORD-63868,ikqbevi@gmail.com,2022-03-01 14:19:54,shipped,liam.jimenez@biomedix.com,Credit Card,Express Delivery,517 Redwood Ave,Tokyo,Japan,PharmaCare Transport
ORD-40690,crfaynm@yahoo.com,2014-09-16 06:18:20,pending,wyatt.robertson@biomedix.com,Credit Card,Standard Shipping,6714 Washington Ave,Geneva,Switzerland,HealthLink Logistics
ORD-73861,xhtdral@outlook.com,2024-03-05 07:08:11,pending,william.ross@biomedix.com,Cash,Standard Shipping,9933 Kings Ave,Miami,USA,BioTrans Logistics
ORD-80650,xozztwb@outlook.com,2013-06-11 13:43:54,delivered,natalie.hunter@biomedix.com,Bank Transfer,Express Delivery,8413 Harbor St,Miami,USA,PharmaQuick Delivery
ORD-68833,qqmfsaw@gmail.com,2021-08-20 09:19:01,shipped,quinn.miles@biomedix.com,PayPal,Express Delivery,9468 Pine Hill Rd,Manchester,UK,PharmaLink Transport
ORD-85320,ayklqlo@yahoo.com,2013-01-07 14:53:50,delivered,parker.gordon@biomedix.com,PayPal,Express Delivery,7520 Prospect St,Rome,Italy,PharmaLink Transport
ORD-60362,gbjdzhs@mail.com,2022-05-17 13:43:42,shipped,ellie.jimenez@biomedix.com,Bank Transfer,Standard Shipping,7626 Park Ave,Nagoya,Japan,VitalFleet Transport
ORD-62754,paoqktc@gmail.com,2019-12-12 16:25:47,canceled,connor.hawkins@biomedix.com,Bank Transfer,Express Delivery,1326 Clementine St,Chicago,USA,MediFleet Logistics
ORD-57447,bjovpek@gmail.com,2021-08-24 02:35:44,delivered,ellie.jimenez@biomedix.com,Bank Transfer,In-store Pickup,2388 Adams St,New York,USA,TNT
ORD-12893,rjprsxa@outlook.com,2014-10-11 02:23:19,pending,quinn.miles@biomedix.com,Cash,Express Delivery,1143 Chestnut Ave,Munich,Germany,PharmaQuick Delivery
ORD-12216,qbcymcl@gmail.com,2014-02-05 18:18:34,delivered,wyatt.robertson@biomedix.com,Bank Transfer,In-store Pickup,6218 Willow Valley St,Geneva,Switzerland,VitalShip Logistics
ORD-33218,bxiouaq@gmail.com,2024-06-03 23:04:09,canceled,autumn.rios@biomedix.com,PayPal,In-store Pickup,7814 Willow Grove Ave,Amsterdam,Netherlands,BioWay Couriers
ORD-39994,sxcoibq@gmail.com,2013-08-16 15:16:18,pending,ruby.hart@biomedix.com,PayPal,In-store Pickup,126 Maple Terrace Ave,Lyon,France,BioWay Couriers
ORD-73025,ogfnhhs@gmail.com,2015-11-07 18:08:53,delivered,natalie.hunter@biomedix.com,Bank Transfer,In-store Pickup,6522 Cedar Meadow Rd,Geneva,Switzerland,BioExpress Delivery
ORD-12583,sksumoa@gmail.com,2012-07-30 09:49:24,delivered,joshua.kelly@biomedix.com,Credit Card,Standard Shipping,706 Pine Terrace Ave,Vancouver,Canada,PharmaWay Logistics
ORD-85006,mrsukzu@outlook.com,2014-05-02 13:17:10,canceled,colton.jimenez@biomedix.com,Bank Transfer,In-store Pickup,8760 Birchwood Dr,Nagoya,Japan,PharmaLink Transport
ORD-38771,gpucsxp@gmail.com,2012-05-30 17:18:53,canceled,emily.perkins@biomedix.com,Bank Transfer,Express Delivery,9594 Briar Rose Ave,Naples,Italy,VitalLink Couriers
ORD-30744,gniktvv@gmail.com,2016-12-09 22:27:21,pending,lily.hamilton@biomedix.com,Credit Card,In-store Pickup,2322 Summit Ridge Ave,Osaka,Japan,HealthCare Transport
ORD-69571,pppvouv@yahoo.com,2017-03-29 07:31:22,canceled,aurora.castillo@biomedix.com,PayPal,Express Delivery,1874 Forest Hill Ave,Geneva,Switzerland,VitalFleet Transport
ORD-39671,mztbsdn@mail.com,2015-01-03 01:00:29,delivered,colton.jimenez@biomedix.com,Cash,Express Delivery,4163 Pine Hill Rd,Amsterdam,Netherlands,HealthWay Logistics
ORD-11802,yfyxhuk@yahoo.com,2023-08-04 20:54:32,delivered,luke.rios@biomedix.com,Cash,Standard Shipping,282 Maple Ridge Ave,New York,USA,HealthFleet Transport
ORD-45596,yktucly@mail.com,2025-03-12 20:45:32,canceled,parker.wallace@biomedix.com,Credit Card,Express Delivery,6178 Riverside St,Tokyo,Japan,PharmaShip Solutions
ORD-49729,svsfhpn@mail.com,2020-04-09 19:06:46,delivered,lucas.holmes@biomedix.com,Credit Card,Express Delivery,4366 Maple Ridge Ave,Manchester,UK,VitalCare Transport
ORD-20262,muyqbof@outlook.com,2020-06-26 05:55:30,shipped,dominic.reilly@biomedix.com,Bank Transfer,Standard Shipping,7779 Oakwood Dr,Zurich,Switzerland,VitalExpress Couriers
ORD-20097,nhejmvf@outlook.com,2014-04-17 17:23:15,canceled,alice.baker@biomedix.com,Credit Card,In-store Pickup,4971 Garden St,Naples,Italy,GLS
ORD-39773,oqywrnu@mail.com,2019-06-01 01:23:30,delivered,brayden.mcdonald@biomedix.com,PayPal,Standard Shipping,1138 Maplewood Ave,Tokyo,Japan,MedTrans Logistics
ORD-85116,vzwabur@yahoo.com,2020-05-29 08:53:06,pending,gabriella.gonzalez@biomedix.com,Bank Transfer,Standard Shipping,4593 Pine Knoll Rd,Munich,Germany,GLS
ORD-87644,kxewjdr@yahoo.com,2018-12-31 19:42:38,canceled,nathan.guzman@biomedix.com,PayPal,Express Delivery,1732 Pine Ridge St,Montreal,Canada,HealthFleet Transport
ORD-16847,tnpzsud@yahoo.com,2021-10-11 00:29:31,pending,aubrey.rice@biomedix.com,Cash,Standard Shipping,3829 Rose St,Lyon,France,VitalWay Transport
ORD-16007,wqznjiw@mail.com,2013-07-07 15:09:23,delivered,christian.vasquez@biomedix.com,Cash,Standard Shipping,1463 Golden Gate St,Tokyo,Japan,BioExpress Logistics
ORD-48133,qpezwjy@outlook.com,2019-03-09 09:46:19,delivered,mila.turner@biomedix.com,Cash,Standard Shipping,2529 Maplewood Ave,Manchester,UK,HealthWay Couriers
ORD-42712,zotpnui@outlook.com,2013-09-11 04:29:49,shipped,connor.hawkins@biomedix.com,Bank Transfer,Express Delivery,7320 Cypress Grove Rd,Naples,Italy,VitalCare Transport
ORD-33821,jcjhdon@yahoo.com,2016-01-07 07:49:37,shipped,alex.flores@biomedix.com,Cash,In-store Pickup,4670 Lavender St,Manchester,UK,VitalWay Transport
ORD-86444,fbnwife@yahoo.com,2025-06-27 22:20:21,canceled,robert.wilson@biomedix.com,Cash,In-store Pickup,6752 Buttercup Rd,Paris,France,MediCare Transport
ORD-72344,fftopna@mail.com,2016-08-13 17:10:57,delivered,addison.hayes@biomedix.com,PayPal,Express Delivery,9762 Cedarwood St,Hamburg,Germany,PharmaLink Transport
ORD-95810,ffwvvni@outlook.com,2024-08-26 15:37:30,shipped,reagan.rose@biomedix.com,Credit Card,Express Delivery,8401 Rowan Ave,Tokyo,Japan,MediTrans Global
ORD-90139,zvzgqut@yahoo.com,2023-11-23 17:17:59,pending,autumn.rios@biomedix.com,PayPal,In-store Pickup,9758 Peony St,New York,USA,HealthLink Couriers
ORD-97538,vgkstjb@yahoo.com,2021-06-11 12:54:10,shipped,nevaeh.tran@biomedix.com,Credit Card,Standard Shipping,8178 Oak Grove St,Zurich,Switzerland,VitalShip Logistics
ORD-45933,wjxqwng@yahoo.com,2019-11-14 19:53:31,delivered,natalie.arnold@biomedix.com,Credit Card,Standard Shipping,7704 School St,Geneva,Switzerland,HealthFleet Couriers
ORD-79723,flfvonw@yahoo.com,2015-08-01 09:55:57,delivered,parker.wallace@biomedix.com,Bank Transfer,Standard Shipping,8955 Riverside St,Amsterdam,Netherlands,LifeLine Couriers
ORD-67009,qgzunkm@mail.com,2018-01-15 00:49:31,canceled,hannah.snyder@biomedix.com,PayPal,Standard Shipping,690 Highview St,Osaka,Japan,Vitality Transport
ORD-83240,bjyaibt@yahoo.com,2017-09-14 16:40:51,shipped,alice.baker@biomedix.com,Credit Card,Express Delivery,2068 Poppy Ave,Toronto,Canada,BioCare Logistics
ORD-55850,wvgdqxe@yahoo.com,2016-06-09 09:06:20,delivered,parker.gordon@biomedix.com,PayPal,Express Delivery,9845 Franklin St,Zurich,Switzerland,VitalFleet Transport
ORD-14779,lgdopvh@yahoo.com,2013-12-23 05:49:30,delivered,william.ross@biomedix.com,Cash,In-store Pickup,6630 Cherry Blossom Dr,Tokyo,Japan,MediFleet Express
ORD-25681,xfvxevg@gmail.com,2017-02-08 06:04:47,pending,grace.hoffman@biomedix.com,Cash,In-store Pickup,1141 Spruce Ridge Ave,Zurich,Switzerland,VitalWay Transport
ORD-10753,jupeadq@outlook.com,2017-02-04 14:02:17,pending,hunter.kelley@biomedix.com,Credit Card,In-store Pickup,4760 Market St,Geneva,Switzerland,HealthFleet Couriers
ORD-54526,rluyqfg@yahoo.com,2019-05-04 03:43:14,pending,jordan.henderson@biomedix.com,Credit Card,Standard Shipping,1174 Sequoia Ridge Rd,Lyon,France,HealthWay Couriers
ORD-60212,dnopcbz@mail.com,2022-02-07 07:52:19,canceled,ezra.robertson@biomedix.com,Cash,In-store Pickup,1642 Sycamore Terrace Ave,London,UK,PharmaCare Express
ORD-38419,vvstqkm@gmail.com,2015-04-16 12:12:47,canceled,elliana.greene@biomedix.com,Credit Card,Express Delivery,1080 Olive St,Barcelona,Spain,UPS
ORD-58731,clxewdk@outlook.com,2022-10-12 06:28:42,canceled,ryan.stephens@biomedix.com,Credit Card,In-store Pickup,5097 Willowdale Ave,Manchester,UK,HealthFleet Couriers
ORD-58064,fbjjuab@gmail.com,2018-11-30 18:52:52,delivered,aubrey.rice@biomedix.com,PayPal,In-store Pickup,6729 Pinecrest Rd,Manchester,UK,PharmaShip Solutions
ORD-28641,zkfpvav@gmail.com,2015-04-08 09:18:00,canceled,henry.perez@biomedix.com,Bank Transfer,Standard Shipping,1264 Mill Rd,Osaka,Japan,BioQuick Delivery
ORD-95121,ooovoql@yahoo.com,2018-04-24 19:47:10,delivered,william.padilla@biomedix.com,Cash,Standard Shipping,7030 Canyon View Rd,Hamburg,Germany,MediTrans Express
ORD-32927,snsixqj@mail.com,2013-10-06 11:42:04,shipped,colton.jimenez@biomedix.com,Bank Transfer,Standard Shipping,6441 Parsley Ave,Rome,Italy,BioTrans Logistics
ORD-83201,ytxltzl@gmail.com,2014-01-24 13:21:19,shipped,morgan.russell@biomedix.com,Bank Transfer,Express Delivery,5207 Beech Rd,Chicago,USA,FedEx
ORD-64159,ebmxxzb@yahoo.com,2023-08-11 19:39:20,pending,liam.jimenez@biomedix.com,Bank Transfer,Express Delivery,7212 Aspen Grove Rd,Phoenix,USA,PharmaFleet Express
ORD-39162,othywro@mail.com,2018-10-08 19:00:38,shipped,hannah.snyder@biomedix.com,PayPal,In-store Pickup,1927 Center Ave,Phoenix,USA,FedEx
ORD-91054,qgzunkm@mail.com,2014-08-16 22:25:23,pending,christian.vasquez@biomedix.com,PayPal,Standard Shipping,3075 Elm Grove Rd,Barcelona,Spain,VitalLink Couriers
ORD-65670,phlpkji@mail.com,2021-10-21 00:41:07,shipped,nevaeh.tran@biomedix.com,Bank Transfer,Express Delivery,8489 Mint St,Berlin,Germany,LifeLine Couriers
ORD-63505,amvmhae@mail.com,2016-05-28 19:55:55,shipped,adrian.lane@biomedix.com,Bank Transfer,Express Delivery,6178 Riverside St,Tokyo,Japan,PharmaShip Solutions
ORD-10189,tzrftqc@outlook.com,2013-12-26 21:16:27,shipped,hunter.kelley@biomedix.com,Credit Card,Standard Shipping,6441 Parsley Ave,Rome,Italy,BioTrans Logistics
ORD-34758,arpahvn@yahoo.com,2018-05-30 05:23:30,pending,violet.campos@biomedix.com,Credit Card,Express Delivery,6191 Sunset Blvd,Hamburg,Germany,VitalExpress Couriers
ORD-19710,exzoiww@outlook.com,2019-12-15 13:41:54,shipped,isaiah.bonilla@biomedix.com,Bank Transfer,In-store Pickup,8587 Pine Terrace Ave,Tokyo,Japan,BioTrans Logistics
ORD-66541,aghaqhf@gmail.com,2025-09-02 09:37:26,canceled,brandon.davis@biomedix.com,Credit Card,Standard Shipping,8943 Aspen Ave,Rotterdam,Netherlands,Vitality Transport
ORD-58412,akbpszf@yahoo.com,2012-07-04 10:18:30,pending,nora.gutierrez@biomedix.com,PayPal,Standard Shipping,6256 Cedar Point Rd,Geneva,Switzerland,HealthWay Express
ORD-72639,ddmamgu@gmail.com,2021-08-05 21:45:21,shipped,robert.wilson@biomedix.com,Bank Transfer,In-store Pickup,6008 Larch Rd,Hamburg,Germany,BioCare Logistics
ORD-93557,opcbils@mail.com,2022-02-28 20:04:27,delivered,natalie.arnold@biomedix.com,Credit Card,Standard Shipping,3932 Larch Rd,Nagoya,Japan,VitalWay Transport
ORD-24292,ljyxchw@mail.com,2019-03-24 13:38:02,canceled,morgan.russell@biomedix.com,Bank Transfer,Standard Shipping,4966 Oakridge St,Hamburg,Germany,MediTrans Express
ORD-97514,kcgviub@yahoo.com,2019-07-04 12:49:49,shipped,john.fisher@biomedix.com,Bank Transfer,Standard Shipping,4983 Riverside St,Zurich,Switzerland,UPS
ORD-95670,lsgygch@gmail.com,2024-11-09 23:52:22,canceled,mateo.henderson@biomedix.com,PayPal,Express Delivery,1211 Cherry Blossom Dr,Madrid,Spain,VitalLink Couriers
ORD-14140,lgdopvh@yahoo.com,2017-03-15 08:05:36,delivered,eleanor.rice@biomedix.com,Credit Card,In-store Pickup,1745 Peony St,Amsterdam,Netherlands,MediFleet Express
ORD-58187,xpckqlr@yahoo.com,2017-05-31 14:46:22,delivered,isaiah.mckinney@biomedix.com,Cash,In-store Pickup,3023 Birchwood Ave,Paris,France,PharmaExpress Delivery
ORD-46781,phncqrf@gmail.com,2017-10-22 04:31:13,delivered,matthew.reynolds@biomedix.com,PayPal,Standard Shipping,4366 Maple Ridge Ave,Manchester,UK,BioFleet Express
ORD-88909,ecffcjz@yahoo.com,2020-07-26 02:41:14,canceled,ryan.bradley@biomedix.com,Bank Transfer,Standard Shipping,6714 Washington Ave,Geneva,Switzerland,HealthLink Logistics
ORD-79896,uzhofth@outlook.com,2019-08-03 01:35:41,canceled,grace.taylor@biomedix.com,Cash,Express Delivery,8036 Marigold Rd,Rotterdam,Netherlands,FedEx
ORD-74647,nxfelbx@yahoo.com,2015-04-19 07:53:54,shipped,jeremiah.rose@biomedix.com,Cash,Express Delivery,4517 Birchwood Dr,Nagoya,Japan,BioTrans Logistics
ORD-88330,qqaandb@yahoo.com,2025-10-31 05:43:52,shipped,colton.jimenez@biomedix.com,Cash,Express Delivery,2600 Hemlock St,Toronto,Canada,VitalFleet Transport
ORD-57216,hfvyacn@gmail.com,2017-11-13 16:52:19,pending,matthew.reynolds@biomedix.com,PayPal,Standard Shipping,1100 Silver St,London,UK,HealthExpress Couriers
ORD-44323,rtpbidd@yahoo.com,2014-09-30 01:46:51,canceled,robert.west@biomedix.com,PayPal,Standard Shipping,679 Elmwood St,Los Angeles,USA,PharmaFleet Express
ORD-84743,bihfvgs@yahoo.com,2021-05-27 21:20:24,shipped,colton.duncan@biomedix.com,PayPal,In-store Pickup,482 Maplewood Ave,Phoenix,USA,MediCare Logistics
ORD-99104,lilfukm@mail.com,2014-02-20 03:19:45,delivered,elliana.greene@biomedix.com,Credit Card,Standard Shipping,5853 Forest Ridge St,New York,USA,PharmaExpress Delivery
ORD-39729,bwoodkz@yahoo.com,2021-06-28 07:55:36,delivered,nora.cooley@biomedix.com,Bank Transfer,In-store Pickup,9447 Stonebridge Rd,Los Angeles,USA,HealthCare Transport
ORD-29408,dajotks@outlook.com,2017-04-04 06:38:57,pending,aurora.warner@biomedix.com,Credit Card,In-store Pickup,4971 Garden St,Naples,Italy,GLS
ORD-61955,noqspkk@gmail.com,2019-12-30 14:07:18,pending,henry.perez@biomedix.com,Credit Card,Standard Shipping,5466 Daffodil Ave,Osaka,Japan,MediCare Logistics
ORD-13184,mkbmoie@yahoo.com,2015-07-29 03:22:52,shipped,camila.willis@biomedix.com,Cash,In-store Pickup,8926 Pinecrest Rd,Chicago,USA,BioExpress Logistics
ORD-24027,tcepbdt@outlook.com,2017-05-13 07:28:41,canceled,layla.patterson@biomedix.com,PayPal,Express Delivery,7283 Hickory Ave,Osaka,Japan,Vitality Transport
ORD-95583,tahzwhq@yahoo.com,2024-12-06 01:32:58,shipped,ellie.jimenez@biomedix.com,Credit Card,Express Delivery,1143 Chestnut Ave,Munich,Germany,PharmaQuick Delivery
ORD-17822,ajlfspe@yahoo.com,2018-10-20 21:39:32,pending,alice.baker@biomedix.com,Bank Transfer,In-store Pickup,8508 Highview St,London,UK,Vitality Transport
ORD-48535,wifnjkd@gmail.com,2014-12-18 12:52:46,canceled,grace.taylor@biomedix.com,Credit Card,Express Delivery,7814 Willow Grove Ave,Amsterdam,Netherlands,PharmaQuick Delivery
ORD-56908,hmcarwl@outlook.com,2017-01-08 07:46:48,delivered,mateo.dominguez@biomedix.com,Credit Card,In-store Pickup,8587 Pine Terrace Ave,Tokyo,Japan,BioTrans Logistics
ORD-57128,tuuuymq@yahoo.com,2016-01-13 11:16:57,canceled,brandon.davis@biomedix.com,Credit Card,In-store Pickup,7429 Pine Creek Rd,Montreal,Canada,MediQuick Logistics
ORD-46644,obykkwk@yahoo.com,2012-05-22 12:05:07,shipped,violet.campos@biomedix.com,Cash,In-store Pickup,8167 Maple Terrace Ave,Zurich,Switzerland,HealthWay Couriers
ORD-23675,fbjjuab@gmail.com,2021-03-02 18:45:47,canceled,isaiah.murphy@biomedix.com,Cash,Standard Shipping,4950 Basil Ave,Munich,Germany,BioExpress Logistics
ORD-23356,hfvyacn@gmail.com,2013-11-23 07:57:45,shipped,anthony.ferguson@biomedix.com,Cash,Standard Shipping,9933 Kings Ave,Miami,USA,BioTrans Logistics
ORD-51129,ltiettg@mail.com,2015-08-27 23:05:47,pending,ruby.hart@biomedix.com,Bank Transfer,Express Delivery,8477 Forest Edge Ave,Lyon,France,HealthWay Logistics
ORD-36759,lftakrv@gmail.com,2022-12-29 15:18:21,shipped,ezra.fulton@biomedix.com,Credit Card,Standard Shipping,9244 Willowdale Ave,Hamburg,Germany,MediFleet Logistics
ORD-23711,hnexyvk@mail.com,2015-08-11 00:44:23,pending,connor.ortega@biomedix.com,PayPal,Express Delivery,3816 Tulip St,Miami,USA,LifeLine Couriers
ORD-51790,vikpvvy@yahoo.com,2012-09-17 20:31:07,shipped,carter.snyder@biomedix.com,Cash,In-store Pickup,4983 Riverside St,Zurich,Switzerland,BioWay Couriers
ORD-70887,gjsuhwo@gmail.com,2023-11-08 09:34:40,pending,brayden.mcdonald@biomedix.com,Cash,In-store Pickup,763 Juniper Ave,Geneva,Switzerland,MediCare Logistics
ORD-67322,sdxanyp@mail.com,2020-08-18 07:39:16,canceled,kennedy.wood@biomedix.com,Bank Transfer,Standard Shipping,4560 Cedar Glen Ave,Berlin,Germany,DHL Express
ORD-69958,eajcutb@outlook.com,2020-06-18 00:51:36,shipped,isaiah.bonilla@biomedix.com,PayPal,Express Delivery,4091 Pine Hill Rd,Houston,USA,MediTrans Express
ORD-76857,kplwrzi@gmail.com,2020-04-26 03:25:25,shipped,liam.jimenez@biomedix.com,Bank Transfer,Standard Shipping,6826 Locust St,Paris,France,BioFleet Express
ORD-53869,yjkoxgm@gmail.com,2012-03-25 10:01:07,delivered,autumn.rios@biomedix.com,Cash,In-store Pickup,156 Olive St,Milan,Italy,CareShip International
ORD-48802,wbfjnyn@outlook.com,2023-06-13 21:49:13,canceled,angel.campos@biomedix.com,PayPal,Express Delivery,469 Madison St,Amsterdam,Netherlands,VitalCare Transport
ORD-13277,nskivfi@gmail.com,2013-11-08 04:44:04,canceled,aurora.castillo@biomedix.com,Bank Transfer,Express Delivery,1396 Cedar Ridge Blvd,Lyon,France,MediTrans Global
